mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
0.15857157707214356,0.035304737947948535,0.005400419235229492,0.00102397407391832,0.8,0.1,3,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-943476352.0,-1183965568.0,-1382962944.0,-550818944.0,-506037152.0,-913452192.0,344095675.76343054,5,-184520400.0,-171774560.0,-189998016.0,-212250656.0,-183005072.0,-188309740.8,13356111.055464108,0.8613202571868896,0.7757668495178223,0.8102152943611145,0.8971209526062012,0.8992829322814941,0.8487412571907044,0.0487089336313949,4,0.9679312705993652,0.9719523191452026,0.9662373661994934,0.9652817845344543,0.9704775810241699,0.9683760643005371,0.0025120672573998235
0.164292049407959,0.01983169106994014,0.007616615295410157,0.0018540555437507843,0.8,0.1,3,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-1020168576.0,-1215323904.0,-1324164736.0,-629916928.0,-624131456.0,-962741120.0,290912857.4033756,16,-191132144.0,-172899776.0,-182578976.0,-211886240.0,-181433264.0,-187986080.0,13273191.826345192,0.8500474095344543,0.7698278427124023,0.8182842135429382,0.8823474049568176,0.8757784962654114,0.8392570734024047,0.04139396400476954,17,0.9667822122573853,0.9717685580253601,0.9675557613372803,0.9653413891792297,0.9707311391830444,0.96843581199646,0.0024273465685068158
0.17800230979919435,0.01843208139686695,0.005602455139160157,0.00049339464518984,0.8,0.1,5,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-1327098496.0,-1491364096.0,-1113084544.0,-537264448.0,-630386112.0,-1019839539.2,376826431.05916196,34,-89790024.0,-89316848.0,-99481616.0,-94792248.0,-99653880.0,-94606923.2,4482324.433629248,0.8049323558807373,0.717548131942749,0.8472508192062378,0.8996525406837463,0.8745335936546326,0.8287834882736206,0.06387287070131804,35,0.9843949675559998,0.9854161739349365,0.982322096824646,0.984494686126709,0.9839237928390503,0.9841103434562684,0.0010165186229264308
0.14917616844177245,0.010341729528875413,0.005510568618774414,0.0006531840466763742,0.8,0.1,5,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-1466989952.0,-1279101184.0,-1188582016.0,-584932800.0,-660847424.0,-1036090675.2,349952233.62027705,36,-90863336.0,-87631736.0,-93322720.0,-92624816.0,-87449416.0,-90378404.8,2452495.8076452976,0.7843700647354126,0.7577489614486694,0.8368902802467346,0.8907493352890015,0.8684708476066589,0.8276458978652954,0.04998511457464517,36,0.9842084050178528,0.9856913089752197,0.9834165573120117,0.984849214553833,0.985892653465271,0.9848116278648377,0.0009223846935451098
0.27343082427978516,0.02510991877415974,0.006209945678710938,0.0007453202068727435,0.8,0.1,5,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1337604608.0,-1455411712.0,-1094573056.0,-521892256.0,-595996736.0,-1001095673.6,380031685.88501096,29,-31030698.0,-30712052.0,-32894398.0,-31831950.0,-34427152.0,-32179250.0,1353289.2537381651,0.8033881187438965,0.7243572473526001,0.8497911691665649,0.9025236964225769,0.881378173828125,0.8322876811027526,0.06345629937595783,31,0.9946070313453674,0.9949852824211121,0.994154691696167,0.994793176651001,0.9944462180137634,0.9945972800254822,0.00028555930934718557
0.2628891944885254,0.02311730102391078,0.005792951583862305,0.0016004597965933302,0.8,0.1,5,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1459917440.0,-1249864960.0,-1191492736.0,-571982912.0,-648916096.0,-1024434828.8,350456630.3462314,35,-38126796.0,-40211420.0,-43448200.0,-43056312.0,-40642864.0,-41097118.4,1958552.9417283158,0.7854095697402954,0.7632861137390137,0.8364908695220947,0.893168032169342,0.8708455562591553,0.8298400282859802,0.049273953114120396,34,0.9933737516403198,0.9934341907501221,0.9922792315483093,0.9929572343826294,0.993443489074707,0.9930975794792175,0.0004469053010823799
0.14672937393188476,0.021943037811901885,0.007401657104492187,0.0019591543333620895,0.8,0.1,5,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-949922240.0,-1196433664.0,-1336580096.0,-562020992.0,-584702400.0,-925931878.4,313447731.607716,9,-102812328.0,-112776632.0,-129828936.0,-136426448.0,-123021920.0,-120973252.8,11986869.368226793,0.86037278175354,0.7734055519104004,0.8165804147720337,0.8950286507606506,0.8836261034011841,0.8458027005195617,0.045080772754902014,7,0.9821317195892334,0.9815856218338013,0.9769294261932373,0.977684497833252,0.9801540374755859,0.9796970605850219,0.002069457169988763
0.16415948867797853,0.037206536157092025,0.006000804901123047,0.0014190561139648884,0.8,0.1,5,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-998119232.0,-1297812608.0,-1298654336.0,-508621312.0,-567087040.0,-934058905.6,342057248.2748602,12,-94505224.0,-95402904.0,-106306576.0,-99996888.0,-98169824.0,-98876283.2,4198442.863959847,0.8532884120941162,0.7542052268981934,0.8217849731445312,0.9050023555755615,0.8871321082115173,0.844282615184784,0.05333694794726858,12,0.9835754632949829,0.9844223856925964,0.9811093211174011,0.9836433529853821,0.984163224697113,0.9833827495574952,0.0011801283269578084
0.24048409461975098,0.026043840770796252,0.006204128265380859,0.0007515414551816798,0.8,0.1,5,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-938132864.0,-1133382656.0,-1322457984.0,-551014464.0,-564680768.0,-901933747.2,306138374.7519774,3,-37950756.0,-39870784.0,-52963948.0,-55766596.0,-47510056.0,-46812428.0,7003151.572932404,0.8621057271957397,0.7853468656539917,0.8185184001922607,0.8970844149589539,0.8876110315322876,0.8501332879066468,0.04230628921277478,2,0.9934043288230896,0.9934898018836975,0.9905883073806763,0.990878164768219,0.9923356771469116,0.9921392560005188,0.0012213727861143276
0.2453324317932129,0.012077003803719247,0.006607818603515625,0.0017387218618865133,0.8,0.1,5,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-982260032.0,-1253490816.0,-1291262080.0,-494139392.0,-558728832.0,-915976230.4,336071756.81754565,7,-40709976.0,-39957860.0,-47346376.0,-45031276.0,-44045800.0,-43418257.6,2747176.4691020194,0.8556195497512817,0.7625993490219116,0.8227994441986084,0.9077072143554688,0.8887956142425537,0.8475042343139648,0.05140895137625834,5,0.9929248094558716,0.993475615978241,0.9915865659713745,0.9926341772079468,0.9928945302963257,0.9927031397819519,0.0006219292818708355
0.28498244285583496,0.01765599497670926,0.006199073791503906,0.0009828956726032373,0.8,0.1,7,1,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-1388656640.0,-1405916672.0,-1001005952.0,-589547584.0,-663771904.0,-1009779750.4,345504165.275518,33,-21398968.0,-26544074.0,-30271672.0,-29150330.0,-28141364.0,-27101281.6,3103501.4656025926,0.7958841323852539,0.733731210231781,0.8626314401626587,0.8898873925209045,0.8678888082504272,0.8300045967102051,0.05747772553185349,33,0.9962809681892395,0.9956658482551575,0.9946207404136658,0.9952318072319031,0.9954602122306824,0.9954519152641297,0.0005426719257215346
0.3231321334838867,0.036879104362822095,0.006812381744384766,0.00213783120846046,0.8,0.1,7,1,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-1469740544.0,-1457194624.0,-1402624768.0,-621572224.0,-655792128.0,-1121384857.6,394918986.43169445,44,-19415842.0,-23425550.0,-22675890.0,-20661214.0,-20734772.0,-21382653.6,1459757.4881725528,0.7839657068252563,0.7240195870399475,0.8075171113014221,0.8839060068130493,0.8694770336151123,0.8137770891189575,0.05831785992270318,44,0.9966256022453308,0.9961750507354736,0.9959704875946045,0.9966204166412354,0.9966550469398499,0.9964093208312989,0.0002825517647715669
0.6533286571502686,0.1307405558102695,0.023000383377075197,0.01611322660709525,0.8,0.1,7,1,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1383177344.0,-1405174784.0,-1010248192.0,-579628160.0,-664102336.0,-1008466163.2,346490361.4626552,32,-2662109.75,-3448586.75,-3916721.5,-3584223.5,-3721886.5,-3466705.6,431078.8404365436,0.796689510345459,0.7338716983795166,0.8613631129264832,0.891740083694458,0.8678230047225952,0.8302974820137023,0.0575775287573286,32,0.9995373487472534,0.9994369149208069,0.9993039965629578,0.9994137287139893,0.9993996024131775,0.999418318271637,7.47728426080445e-05
0.5603604316711426,0.10988290319422164,0.007407855987548828,0.001024324158414744,0.8,0.1,7,1,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1470467840.0,-1458188032.0,-1409176320.0,-624107328.0,-653273408.0,-1123042585.6,396110783.2661485,45,-4151903.5,-6080050.0,-4715075.0,-4531565.0,-4610148.0,-4817748.3,659135.1078196033,0.7838588356971741,0.7238314151763916,0.8066180348396301,0.8834325075149536,0.8699783086776733,0.8135438203811646,0.058389657521268075,45,0.9992784261703491,0.9990072250366211,0.9991621375083923,0.9992587566375732,0.9992563128471375,0.9991925716400146,0.00010108807597673229
0.3151737689971924,0.027866839715761777,0.012600183486938477,0.014702937902644642,0.8,0.1,7,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-938360704.0,-1352058368.0,-1259669248.0,-592930432.0,-507358912.0,-930075532.8,340331113.7285557,11,-31558960.0,-51395828.0,-63387384.0,-62809656.0,-56430604.0,-53116486.4,11645770.560051981,0.862072229385376,0.7439315319061279,0.8271349668502808,0.8892555832862854,0.8990198373794556,0.8442828297615051,0.05603495959707074,11,0.9945152401924133,0.9916079640388489,0.988736093044281,0.9897261261940002,0.9908965826034546,0.9910964012145996,0.0019717399548461515
0.2556943893432617,0.08417334365210523,0.007616519927978516,0.003753316389543248,0.8,0.1,7,3,100,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-1018890432.0,-1291607424.0,-1453344512.0,-598070592.0,-620790912.0,-996540774.4,345311434.7778956,27,-25458958.0,-35886440.0,-52886280.0,-33825860.0,-36334368.0,-36878381.2,8913515.957176728,0.8502352833747864,0.755380392074585,0.8005567789077759,0.8882955312728882,0.8764433860778809,0.8341822743415832,0.04962329257901417,27,0.9955753684043884,0.9941403865814209,0.9906021356582642,0.99446702003479,0.9941385388374329,0.9937846899032593,0.0016764536748868643
0.5186740398406983,0.19093012460083708,0.011596345901489257,0.009265127998179969,0.8,0.1,7,3,200,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-940389312.0,-1332955520.0,-1321590400.0,-575215936.0,-507946336.0,-935619500.8,352041833.7903718,13,-5975349.0,-12485550.0,-19218378.0,-18078344.0,-13441196.0,-13839763.4,4706098.687406357,0.8617740273475647,0.7475494146347046,0.818637490272522,0.8925641775131226,0.8989028930664062,0.843885600566864,0.05591892333293327,13,0.9989615082740784,0.9979613423347473,0.9965848922729492,0.9970428943634033,0.9978316426277161,0.9976764559745789,0.0008184759224120992
0.5477868556976319,0.0909342262089567,0.008135318756103516,0.0020489121352094144,0.8,0.1,7,3,200,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-1016935232.0,-1282907776.0,-1527807488.0,-592771136.0,-616027136.0,-1007289753.6,366581276.559068,31,-7153830.5,-10653089.0,-21280960.0,-8998392.0,-10495150.0,-11716284.3,4945856.80549453,0.8505226969718933,0.7570280432701111,0.7903382182121277,0.8892853260040283,0.8773914575576782,0.8329131484031678,0.051063514284327274,30,0.9987567067146301,0.9982605576515198,0.9962183833122253,0.9985281229019165,0.998306930065155,0.9980141401290894,0.0009150708728902288
0.1791438102722168,0.034318200891694364,0.0072609901428222655,0.0055489968284855515,1.0,0.01,3,1,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-2624988416.0,-1742137856.0,-3027871232.0,-1805872768.0,-1649867776.0,-2170147609.6,553018912.197379,94,-1852459904.0,-1891667968.0,-1788730880.0,-1940645504.0,-1981222144.0,-1890945280.0,67155721.20153485,0.6141580939292908,0.6700537204742432,0.5844836831092834,0.6627085208892822,0.6716251373291016,0.6406058311462403,0.03512003058084229,92,0.6780519485473633,0.6911244988441467,0.6821426749229431,0.6825652122497559,0.6803885698318481,0.6828545808792115,0.004430091990956257
0.13595118522644042,0.04353880588849628,0.00470423698425293,0.0006847729415081998,1.0,0.01,3,1,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-2610984192.0,-1728006528.0,-3034825472.0,-1888517504.0,-1655975936.0,-2183661926.4,544108128.346784,95,-1854603520.0,-1885958144.0,-1780264192.0,-1940712320.0,-1977978752.0,-1887903385.6,68704026.37004104,0.6162165403366089,0.6727300882339478,0.5835293531417847,0.6472725868225098,0.6704094409942627,0.6380316019058228,0.03401204860438756,95,0.6776793599128723,0.6920567750930786,0.6836472153663635,0.682554304599762,0.6809117794036865,0.6833698868751525,0.004788078986408363
0.2345304012298584,0.06058203902534427,0.008104085922241211,0.005302685958234053,1.0,0.01,3,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1641511680.0,-1309733888.0,-1907195520.0,-999266432.0,-926122560.0,-1356766016.0,374038632.1920484,69,-919497472.0,-895114496.0,-886209792.0,-956829952.0,-976020032.0,-926734348.8,34725354.08375582,0.75871741771698,0.7519474029541016,0.7382745742797852,0.8133622407913208,0.8156728744506836,0.7755949020385742,0.03246375302742969,69,0.8401960134506226,0.8538438081741333,0.8425205945968628,0.8434896469116211,0.842548131942749,0.8445196390151978,0.004787019343677541
0.21771554946899413,0.06195254901549882,0.005802536010742187,0.001181737695381783,1.0,0.01,3,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1649612544.0,-1237567872.0,-1933533440.0,-1035994944.0,-946418624.0,-1360625484.8,375188628.0628546,71,-933806720.0,-888048320.0,-874178048.0,-958160704.0,-974990784.0,-925836915.2,39041169.08219174,0.757526695728302,0.7656150460243225,0.734660267829895,0.8065022826194763,0.8116333484649658,0.7751875281333923,0.029512397092888384,70,0.8377091288566589,0.8549976348876953,0.844658613204956,0.8432719707489014,0.8427141308784485,0.844670295715332,0.005672632695268915
0.10281414985656738,0.008815506586124788,0.0042479515075683595,0.0007489602236113351,1.0,0.01,3,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-2499040000.0,-1752372864.0,-2984923392.0,-1812769024.0,-1664624384.0,-2142745932.8,514992124.93375653,89,-1862887296.0,-1892974464.0,-1795459712.0,-1958778752.0,-1992420864.0,-1900504217.6,69786344.48320833,0.6326709985733032,0.6681153178215027,0.5903774499893188,0.661420464515686,0.6686881184577942,0.644254469871521,0.029993081532103293,89,0.6762396693229675,0.6909111738204956,0.680946946144104,0.6795991659164429,0.678581953048706,0.6812557816505432,0.0050670917751890684
0.12740020751953124,0.042101687745014715,0.004592514038085938,0.0007919357202973309,1.0,0.01,3,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-2523358464.0,-1742965504.0,-2973824768.0,-1841249536.0,-1684705024.0,-2153220659.2,509025593.1536862,91,-1861486592.0,-1891110784.0,-1790880384.0,-1954451200.0,-1983242880.0,-1896234368.0,68253647.05741936,0.629096508026123,0.6698969602584839,0.5919004678726196,0.6561011075973511,0.6646914482116699,0.6423372983932495,0.028871708721689062,91,0.6764830946922302,0.6912155151367188,0.6817607283592224,0.6803070306777954,0.6800625324249268,0.6819657802581787,0.004940309405387594
0.24364085197448732,0.03987715318570543,0.008001089096069336,0.0060324668940814835,1.0,0.01,3,3,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 0.8}",-1499628672.0,-1330482176.0,-1905161344.0,-1002713024.0,-926713472.0,-1332939737.6,354767041.45954704,64,-935686784.0,-903367296.0,-903904768.0,-984241216.0,-996890048.0,-944818022.4,39347479.36809815,0.7795725464820862,0.7480178475379944,0.7385537624359131,0.8127185106277466,0.8155552744865417,0.7788835883140564,0.0318410992494933,65,0.837382435798645,0.8524962663650513,0.8393762111663818,0.8390059471130371,0.8391813635826111,0.8414884448051453,0.0055493854607444335
0.22105207443237304,0.03826421377301816,0.004798316955566406,0.0009825917638505255,1.0,0.01,3,3,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 200, 'subsample': 1.0}",-1577224832.0,-1261178112.0,-1920708608.0,-1002626880.0,-952886528.0,-1342924992.0,364237747.29207826,68,-936696896.0,-895513856.0,-897473984.0,-978790336.0,-987193216.0,-939133657.6,38798264.3903079,0.7681668400764465,0.7611434459686279,0.7364201545715332,0.8127346038818359,0.8103460073471069,0.7777622103691101,0.02953706881982127,68,0.8372068405151367,0.853778600692749,0.8405189514160156,0.8398975729942322,0.8407456278800964,0.842429518699646,0.0058133386998820225
0.30068387985229494,0.13874890416200383,0.004710578918457031,0.0003919288351265539,1.0,0.01,5,1,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 0.8}",-2626713088.0,-1511436160.0,-2748990464.0,-1593855744.0,-1521053440.0,-2000409779.2,563345854.6952555,84,-1418515072.0,-1496043776.0,-1418283520.0,-1502803200.0,-1559046528.0,-1478938419.2,54054468.40588463,0.613904595375061,0.7137466669082642,0.622754693031311,0.702307939529419,0.6972631812095642,0.6699954152107239,0.042613772931728425,84,0.7534693479537964,0.7557228803634644,0.7479711771011353,0.7541838884353638,0.7484940886497498,0.7519682765007019,0.003140254344867676
0.30454082489013673,0.11209512604188805,0.014209222793579102,0.014280786158430175,1.0,0.01,5,1,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 100, 'subsample': 1.0}",-2782658816.0,-1535360512.0,-2776791296.0,-1559191680.0,-1528941696.0,-2036588800.0,606854775.5326908,87,-1392736768.0,-1445053056.0,-1364599552.0,-1442914560.0,-1500361600.0,-1429133107.2,46917256.21036636,0.5909824371337891,0.7092156410217285,0.6189395189285278,0.7087823152542114,0.6956931948661804,0.6647226214408875,0.04982723971070141,87,0.7579494714736938,0.76404869556427,0.757510781288147,0.763979971408844,0.7579611539840698,0.760290014743805,0.003045302465718079
0.43061485290527346,0.18320754777773768,0.0066030025482177734,0.0010229290608188728,1.0,0.01,5,1,200,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 0.8}",-1787918080.0,-1182735104.0,-1735239552.0,-855423168.0,-876650816.0,-1287593344.0,404314739.2388876,62,-523992096.0,-537522944.0,-544722112.0,-560493184.0,-578130304.0,-548972128.0,18740770.571079772,0.7371973991394043,0.775999903678894,0.7618721723556519,0.8402285575866699,0.825519323348999,0.7881634712219239,0.03884059263522748,61,0.9089328646659851,0.9122321009635925,0.9032029509544373,0.9083191752433777,0.9067358374595642,0.9078845858573914,0.002947065395937952
0.5356435775756836,0.12259321706391484,0.013311243057250977,0.014154971750202139,1.0,0.01,5,1,200,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 200, 'subsample': 1.0}",-1952033920.0,-1204979584.0,-1734477696.0,-875757632.0,-934750016.0,-1340399769.6,430854131.0718583,66,-508319424.0,-513992096.0,-507157760.0,-517740768.0,-530331296.0,-515508268.8,8347639.843533797,0.7130743861198425,0.7717869877815247,0.7619767189025879,0.836430549621582,0.8139557838439941,0.7794448852539062,0.042911983057417225,64,0.9116566777229309,0.916074275970459,0.909878134727478,0.9153122305870056,0.9144467711448669,0.913473618030548,0.0023375079508396526
0.27810845375061033,0.07167275722449996,0.004803991317749024,0.0003988313309777831,1.0,0.01,5,3,100,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 0.8}",-2275523584.0,-1537594368.0,-2656852992.0,-1590221952.0,-1531728512.0,-1918384281.6,463697891.86313117,77,-1453197824.0,-1504909056.0,-1430881024.0,-1542187520.0,-1574955904.0,-1501226265.6,53633256.667917505,0.6655252575874329,0.7087925672531128,0.6353987455368042,0.7029867172241211,0.6951385140419006,0.6815683603286743,0.027470227527858836,77,0.7474416494369507,0.7542753219604492,0.7457325458526611,0.74774169921875,0.7459275722503662,0.7482237577438354,0.003128709248244484
0.26987566947937014,0.03501863763063269,0.007032346725463867,0.001098400665134473,1.0,0.01,5,3,100,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 100, 'subsample': 1.0}",-2321739264.0,-1554871040.0,-2724287744.0,-1530313216.0,-1542743424.0,-1934790937.6,496925914.6799699,79,-1413439872.0,-1454134656.0,-1408292864.0,-1491660800.0,-1520852352.0,-1457676108.8,43713358.00864979,0.6587320566177368,0.705520510673523,0.6261445879936218,0.7141761183738708,0.692946195602417,0.6795038938522339,0.032675396628830414,79,0.7543513774871826,0.7625658512115479,0.7497465014457703,0.7560064792633057,0.7546555399894714,0.7554651498794556,0.004130663238106868
