mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
1.068796730041504,0.051838215848658165,0.02519841194152832,0.015501461331017583,10,1,2,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1056185890.118024,-1479846036.929158,-1718866196.358096,-652404043.8361887,-691246479.922942,-1119709729.4328818,423007628.7653143,107,-190719867.8939593,-186023456.7367789,-171184165.44958958,-196821773.33078033,-204804967.16437283,-189910846.11509615,11278746.720945349,0.8447533201579729,0.7197296016774296,0.7641191116382248,0.8781473905651982,0.8624205045853985,0.8138339857248449,0.06128633273630533,107,0.9668538562807971,0.9696257004623355,0.9695805874948977,0.967805521986149,0.966960791964731,0.9681652916377821,0.0012195058555143615
2.1064950466156005,0.18108647993500243,0.04073920249938965,0.015231368327761964,10,1,2,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1016077159.4665363,-1460915463.0990417,-1715246805.6882706,-645409740.7358902,-691306781.3153186,-1105791190.0610116,421745517.57709605,103,-179224186.18636262,-172493706.09944144,-172748874.05378476,-197175335.71374956,-201859527.47939014,-184700325.9065457,12424901.955720693,0.8506488233308337,0.7233148932114404,0.7646158024733437,0.8794537498558884,0.8624085027374659,0.8160883543217944,0.0610106452985913,104,0.9688517473355563,0.9718348664768661,0.969302538901114,0.9677476891754166,0.9674359513119619,0.969034558640183,0.0015593932013912984
3.0416219234466553,0.2252818496006588,0.04178180694580078,0.00551059413496012,10,1,2,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1006682139.7772895,-1451067671.5019476,-1742526130.1178901,-638784504.1690453,-699015664.8322859,-1107615222.0796916,428489153.5389172,104,-176454791.7777043,-167419824.15570125,-171553858.715879,-196687623.99611026,-197226942.1629411,-181868608.16166717,12648734.931334997,0.8520297787359878,0.7251799821495049,0.7608722468120587,0.880691176832959,0.8608741957496133,0.8159294760560247,0.06129291428175609,105,0.9693330540085223,0.9726633405450369,0.9695148930310548,0.9678274650249323,0.9681832815751408,0.9695044068369374,0.0017068004993231144
0.908690357208252,0.07368217552824084,0.01428971290588379,0.0005701918887425136,10,1,5,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1037725722.4950254,-1353176078.317619,-1807159371.5165687,-654114913.198028,-719433469.2658851,-1114321910.9586253,426771460.68466955,106,-236663264.89659697,-230638767.06589496,-209680742.39857695,-251285605.80059162,-256464175.77825966,-236946511.18798405,16551971.951502034,0.8474667437698691,0.7437198269235841,0.7520025939960782,0.8778278433488499,0.8568104192053021,0.8155654854487366,0.05620938689057578,106,0.9588691273859316,0.9623408191700802,0.962739748850914,0.95889677867322,0.9586271105898952,0.9602947169340081,0.001840226252102352
1.8238152503967284,0.17633144718076685,0.028726911544799803,0.003426433866972633,10,1,5,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1037778592.9239982,-1382280723.591964,-1757000058.2300265,-651371307.148412,-709870885.6129975,-1107660313.5014796,416744049.71199894,105,-225427538.68000516,-218170206.6046755,-208403046.6201627,-253157939.58624294,-262990509.08524325,-233629848.1152659,20909637.387931317,0.8474589724498423,0.7382076517914975,0.7588859822450965,0.8783402797133473,0.858713670031217,0.8163213112462001,0.05659254242245997,103,0.9608218394975603,0.9643767118305873,0.9629667952885184,0.9585905177963024,0.9575742802468504,0.9608660289319637,0.002559438482952701
2.8704748153686523,0.16655878130334792,0.04157843589782715,0.009258637483871967,10,1,5,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1041113195.4705851,-1374836355.174189,-1762967947.7881434,-640967040.9259492,-703619264.1730975,-1104700760.7063928,421010127.4702078,102,-222064924.862322,-212620223.46567786,-205674226.41437963,-251721211.0097204,-257566201.80682984,-229929357.51178592,20921026.97450772,0.8469688258016111,0.7396175525849877,0.7580670057048654,0.8802835340515742,0.859957936654203,0.8169789709594483,0.056937613748725635,102,0.9614062446888174,0.9652829246988464,0.9634517064207715,0.9588255259754586,0.9584493313703659,0.961483146630852,0.002630073668318801
0.9202150821685791,0.07783215626824068,0.016627120971679687,0.004002938554210938,10,1,10,100,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1091227195.2474654,-1255759919.7947881,-1767769813.280173,-658310190.3069528,-725746470.1917151,-1099762717.7642188,401350208.4943487,97,-316345026.58778423,-338504044.5778103,-286514949.9947887,-365420717.41805166,-357915148.329613,-332939977.38160956,28776351.543158885,0.8396026678631677,0.7621696283697568,0.7574080432443472,0.8770442714690396,0.8555539361603187,0.818355709421326,0.04929702292661728,92,0.9450208421811418,0.9447283507946742,0.9490863163080535,0.9402275009841031,0.9422610046603725,0.944264802985669,0.0029782034092574903
1.5855637073516846,0.14776379452761598,0.025485515594482422,0.0013598562348150474,10,1,10,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1072124063.606101,-1297708921.1827862,-1748000228.6117074,-661946909.1965901,-718167659.5444373,-1099589556.4283245,399363439.96076775,96,-311993463.49200773,-328039454.7946276,-285510040.02386516,-365371099.8400747,-360384603.5202015,-330259732.3341554,29938059.93628643,0.842410599487378,0.7542248401722997,0.7601210334724531,0.8763650241672029,0.8570623546115946,0.8180367703821856,0.05088312093064634,99,0.9457771217306641,0.9464370309266801,0.9492648887294906,0.9402356170171835,0.9418626312961653,0.9447154579400368,0.0032556369150982685
2.5279075145721435,0.24425606842096306,0.0514279842376709,0.010961257695027937,10,1,10,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",-1087484073.35154,-1277500558.2487304,-1767591135.3384895,-653375269.1286244,-714233381.8699548,-1100036883.587468,406357120.68781066,98,-308223479.50885606,-323825525.8346862,-280231711.31598705,-366193161.15754366,-354725156.028845,-326639806.76918364,31157815.382144902,0.8401528619644367,0.7580521342202183,0.7574325633097858,0.8779659901932193,0.8578453979297126,0.8182897895234745,0.05086465593745828,96,0.9464323257862485,0.9471250900709675,0.950202847318597,0.9401011510251165,0.9427756153200417,0.9453274059041942,0.0035227211226821066
0.9672956466674805,0.052455340612051336,0.01470184326171875,0.0013184022548085397,10,2,2,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-1010912786.4863077,-1413449488.8345056,-1511855647.5703876,-645810872.2788012,-701672235.8284485,-1056740206.1996901,355361199.55608386,69,-261775959.66721568,-251955162.59425563,-255943424.81341746,-275368392.46729976,-274487690.4394833,-263906125.99633437,9530171.075819086,0.8514079243244634,0.7323045496904996,0.7925272752589668,0.8793788286077875,0.8603454557013084,0.8231928067166052,0.05391536205755293,70,0.9545046686683626,0.9588602334729875,0.9545188738869618,0.9549575155889952,0.9557195509800691,0.9557121685194753,0.0016347401303058206
1.9781861305236816,0.13720259883944377,0.03516850471496582,0.009935049099404734,10,2,2,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-1007203702.9749497,-1435125881.8281183,-1491925871.2537858,-639068742.0296508,-690362867.1009918,-1052737413.0374994,358780669.08978885,65,-251697440.17669716,-237489234.93328077,-255562742.4484675,-277213048.01533777,-274799778.60112554,-259352448.83498174,14890145.426766362,0.851953115190752,0.7281992230910359,0.7952622486689809,0.880638088374446,0.8625963709510389,0.8237298092552507,0.05564568581103312,66,0.9562562641324243,0.9612222604322348,0.9545865211127575,0.9546557820892942,0.9556692048100489,0.9564780065153521,0.0024539557452364475
2.927589273452759,0.13267990949135144,0.04819130897521973,0.014447960391802097,10,2,2,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",-1026016484.8605373,-1421963025.656314,-1492481812.4012017,-632529332.7098957,-686563068.9479997,-1051910744.9151897,358070317.6553967,63,-248123503.7345587,-232389578.20216316,-254059821.22711772,-273386448.0195711,-272071320.0976649,-256006134.2562151,15387210.408877773,0.8491878615042031,0.7306921573897889,0.7951859565806222,0.8818594849879449,0.8633526486721556,0.8240556218269429,0.054895111712331544,63,0.9568773961217789,0.9620549430616594,0.9548535900935529,0.9552817056715621,0.9561093606781391,0.9570353991253386,0.0026043834151092526
1.0228616714477539,0.0657395576129837,0.024034643173217775,0.01185977778066659,10,2,5,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-1059529107.4652965,-1401282518.4266517,-1493882408.591449,-653775501.3074464,-690960872.8064361,-1059886081.7194561,348119542.5308568,71,-272917022.6235917,-271336341.4729489,-271581665.3269022,-289049512.0853036,-298635762.2834111,-280704060.7584315,11160669.364911627,0.8442619072371883,0.7346088715979762,0.7949937520481859,0.8778912369236312,0.862477349262539,0.8228466234139041,0.05219348920660748,72,0.9525684085502397,0.9556956340026774,0.9517399597988256,0.9527196711813724,0.9518239756903262,0.9529095298446884,0.0014464514055410754
1.8965150356292724,0.08482681349517687,0.03494606018066406,0.011024906620239224,10,2,5,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",-1035560746.5421255,-1428042423.64554,-1486974313.8102543,-646309548.6550801,-687605953.4529574,-1056898597.2211914,354437184.6485245,70,-264316334.19633955,-256307841.72389004,-275971527.4134946,-292848644.71748185,-301522874.232592,-278193444.45675963,16944190.153886747,0.8477849693130903,0.7295407705201538,0.7959417534326614,0.8792856884467367,0.8631450823001955,0.8231396528025676,0.054517299691753875,71,0.9540631644864818,0.9581495189104584,0.9509598816572414,0.9520982404832921,0.951358225793579,0.9533258062662107,0.0026377183603363426
3.1331700325012206,0.2219022721904966,0.04886164665222168,0.00965102607141597,10,2,5,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",-1051461568.3014779,-1407443934.5787137,-1490175140.8661892,-635696465.9883007,-683061306.226512,-1053567683.1922386,354330421.6833652,68,-262803719.02206054,-250450181.0185164,-272939007.87068766,-291821774.9033139,-299055732.6460431,-275414083.09212434,17980454.000237577,0.8454477388993954,0.733441951177827,0.7955025022966241,0.8812679444264667,0.8640496080958587,0.8239419489792343,0.0535844096796621,64,0.9543260493160076,0.9591059700160132,0.9514987601373868,0.9522662073555331,0.9517562259263835,0.9537906425502648,0.002837422955072534
0.9566625595092774,0.10319044530190367,0.023062992095947265,0.009521111883339721,10,2,10,100,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-1072985913.9215049,-1283573339.4111679,-1523031870.1610084,-658278629.6844469,-698421582.2553276,-1047258267.0866911,333424485.4834195,46,-358951709.628167,-370782896.6437542,-346292926.28797483,-406631247.1727033,-398646347.7573393,-376261025.4979877,23026777.017691277,0.8422839178101854,0.7569020005219493,0.7909935565094852,0.8770501661967687,0.8609924366138296,0.8256444155304438,0.04493352531081399,46,0.9376160172142943,0.939457792239415,0.9384637747031868,0.9334866233277702,0.9356902335015919,0.9369428881972516,0.002126304372068104
1.9098459720611571,0.10990028978962321,0.02825956344604492,0.002244951160862849,10,2,10,200,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",-1107097660.100749,-1303952188.618355,-1530472957.9280775,-655783934.3588398,-704405410.8991901,-1060342430.3810422,338500581.17752445,72,-352499101.4058096,-360839235.72011536,-349017167.65890837,-410224860.60779774,-398725162.56389093,-374261105.5913044,25230416.476101216,0.8372698995511934,0.7530424178071784,0.7899724122246112,0.8775161123202515,0.859801469065522,0.8235204621937513,0.045855239868845474,69,0.9387374477283973,0.9410814140164414,0.93797967722952,0.9328988097603556,0.9356775190697791,0.9372749735608986,0.002786650223947869
2.64274206161499,0.2131411131209279,0.04174966812133789,0.0032599061281446506,10,2,10,300,"{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",-1105327727.3352566,-1286253103.2979786,-1523041906.7453578,-646499090.6157504,-700023977.0426542,-1052229161.0073993,337021271.2848452,64,-349897790.52285576,-355885589.4735112,-348538517.95780843,-411835121.7751048,-398224585.98779064,-372876321.14341414,26718342.663198017,0.837530058475827,0.7563944757705735,0.7909921791838752,0.8792502867923121,0.8606735103368814,0.8249681021118939,0.04524586183573276,50,0.9391895423388689,0.9418902557482176,0.938064733243112,0.9326354165550709,0.9357582722559169,0.9375076440282373,0.0031351337437759467
0.893248462677002,0.08699168980040715,0.015817928314208984,0.0006718244568309249,10,4,2,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-983605981.070686,-1269103949.6451664,-1548736806.6425374,-693783904.661498,-697831814.8392386,-1038612491.3718255,332089466.6361891,22,-455461317.26967543,-420216757.73918813,-422033570.29963183,-505067496.45328075,-492087305.95505124,-458973289.5433655,34928955.203706615,0.855421697768638,0.7596423812994098,0.7874660549125645,0.8704186769447796,0.8611098186271551,0.8268117259105093,0.04462344342157148,28,0.9208431379097222,0.9313861278882861,0.925004668321813,0.9173852357139949,0.9206163058539711,0.9230470951375574,0.004820671657040161
1.7353079319000244,0.14415624128577897,0.0335965633392334,0.006722680914332845,10,4,2,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",-989001702.2315671,-1272638990.97156,-1563678438.923168,-692419000.4615235,-694179812.2454268,-1042383588.966649,338034489.33666945,37,-450765026.8592289,-410902720.8456619,-423809714.60583365,-507018748.1724218,-494532256.1752757,-457405693.3316844,37881793.95696864,0.8546285913624478,0.758972874191298,0.7854156070630475,0.8706736066006681,0.8618366804466402,0.8263054719328202,0.04525230825995886,40,0.9216593293144809,0.9329069433352818,0.9246890476206984,0.917066066094149,0.9202218856400461,0.9233086544009312,0.005389822989679724
2.8872057437896728,0.052613514851119855,0.055351543426513675,0.014968347561059055,10,4,2,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",-994576133.9140655,-1267782774.2483754,-1560849332.083959,-679210022.3321855,-684187291.9952332,-1037321110.9147638,341165225.5187677,17,-448040763.43746185,-407357121.6170466,-422145190.80799896,-503606535.98512334,-493731354.4000381,-454976193.2495338,38106229.52095013,0.8538092166493305,0.7598926008124349,0.7858038468433846,0.8731407103352844,0.8638255019941945,0.8272943753269256,0.04561558860998463,11,0.9221327924513003,0.933485876201597,0.9249848333664062,0.9176242075455927,0.9203510873910303,0.9237157593911853,0.005440579695815689
0.9385617256164551,0.11948182023225129,0.026691484451293945,0.016984387097350513,10,4,5,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-983605981.070686,-1269103949.6451664,-1548736806.6425374,-693783904.661498,-697831814.8392386,-1038612491.3718255,332089466.6361891,22,-455461317.26967543,-420216757.73918813,-422033570.29963183,-505067496.45328075,-492087305.95505124,-458973289.5433655,34928955.203706615,0.855421697768638,0.7596423812994098,0.7874660549125645,0.8704186769447796,0.8611098186271551,0.8268117259105093,0.04462344342157148,28,0.9208431379097222,0.9313861278882861,0.925004668321813,0.9173852357139949,0.9206163058539711,0.9230470951375574,0.004820671657040161
1.9616040229797362,0.09883675198281923,0.02999415397644043,0.002715142607962929,10,4,5,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",-989001702.2315671,-1272638990.97156,-1563678438.923168,-692419000.4615235,-694179812.2454268,-1042383588.966649,338034489.33666945,37,-450765026.8592289,-410902720.8456619,-423809714.60583365,-507018748.1724218,-494532256.1752757,-457405693.3316844,37881793.95696864,0.8546285913624478,0.758972874191298,0.7854156070630475,0.8706736066006681,0.8618366804466402,0.8263054719328202,0.04525230825995886,40,0.9216593293144809,0.9329069433352818,0.9246890476206984,0.917066066094149,0.9202218856400461,0.9233086544009312,0.005389822989679724
2.6729576587677,0.09087201225115515,0.04938831329345703,0.008557497488152946,10,4,5,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",-994576133.9140655,-1267782774.2483754,-1560849332.083959,-679210022.3321855,-684187291.9952332,-1037321110.9147638,341165225.5187677,17,-448040763.43746185,-407357121.6170466,-422145190.80799896,-503606535.98512334,-493731354.4000381,-454976193.2495338,38106229.52095013,0.8538092166493305,0.7598926008124349,0.7858038468433846,0.8731407103352844,0.8638255019941945,0.8272943753269256,0.04561558860998463,11,0.9221327924513003,0.933485876201597,0.9249848333664062,0.9176242075455927,0.9203510873910303,0.9237157593911853,0.005440579695815689
0.8493350982666016,0.06678689659959354,0.015173387527465821,0.0010526964875526023,10,4,10,100,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-982829352.403415,-1247256037.8954916,-1563021045.0423324,-708024926.1921161,-704179861.3323627,-1041062244.5731434,329469736.1199536,36,-484561867.9219421,-454900094.79160553,-444313491.39175266,-551353445.6590118,-527301126.8780826,-492486005.328479,41166860.32014135,0.8555358528839373,0.7637801921093128,0.7855058215619675,0.8677588135504339,0.8598463604269921,0.8264854081065287,0.04306192309930241,39,0.9157856101079292,0.9257229599895916,0.9210455281262093,0.9098141629163234,0.9149356001010731,0.9174607722482253,0.005454677219086173
1.8201582908630372,0.12039829799321396,0.037589406967163085,0.013327782219865187,10,4,10,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",-990705556.1723104,-1247598289.6636095,-1574291969.802704,-702749299.618038,-700355702.0651095,-1043140163.4643543,334676525.00708354,45,-480942311.1394881,-445413324.909054,-445678192.54601556,-547347595.3467126,-526518535.8533272,-489179991.9589194,41601500.03577119,0.8543781452338723,0.7637153725017434,0.7839591067852337,0.8687441674435137,0.8606074867656498,0.8262808557460026,0.043534993379418734,42,0.9164146706805684,0.9272719796407276,0.9208030208402773,0.9104694067830137,0.9150618479554656,0.9180041851800105,0.005686515372317371
2.883046340942383,0.10631913573999319,0.0448401927947998,0.004859555316428882,10,4,10,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",-995740558.8738581,-1239523810.772653,-1569147065.7406976,-688490531.7166448,-689804220.8931128,-1036541237.5993932,337016747.7103883,10,-478707659.67481905,-442648022.40305513,-443842012.1024254,-542690973.1038641,-526057156.295938,-486789164.7160203,41292121.35454294,0.8536380601222227,0.7652446109215127,0.7846651446043807,0.8714073454120215,0.8627075588783957,0.8275325439877067,0.04372911702923111,10,0.9168030417476636,0.9277235040242806,0.921129309958203,0.9112310985403795,0.9151362778650076,0.9184046464271068,0.005638653352781874
1.6649394989013673,0.04712595566888486,0.03651118278503418,0.01237127789458318,20,1,2,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",-1080463304.8273299,-1459885794.1449132,-1751386923.3969936,-631080367.5091317,-695398251.7435559,-1123642928.324385,432434422.1698748,108,-152871259.76813325,-149371917.61931714,-136727486.3706449,-164801146.83963656,-163950885.80323336,-153544539.28019303,10350658.018634625,0.8411848308758952,0.7235099038549211,0.7596562756127336,0.8821301151171744,0.8615941731844483,0.8136150597290346,0.06129745495908532,108,0.973431752010087,0.9756102405155046,0.9757035366105798,0.9730431912648743,0.9735513864794488,0.9742680213760989,0.0011467673727136624
3.10360107421875,0.20600565111983182,0.03784103393554687,0.00570626545404975,20,1,2,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-1034016712.7294267,-1426697738.8223674,-1694469961.645063,-627952600.0427974,-691493796.9275812,-1094926162.033447,413293379.7305267,93,-141996755.54400712,-136181602.61556655,-135184255.55211714,-162389185.12026942,-165738277.88097212,-148298015.34258646,13124083.59752494,0.8480119237964139,0.7297954425208917,0.7674670194212654,0.8827143031385071,0.8623712808284696,0.8180719939411094,0.05897638058348708,98,0.9753216855753115,0.9777639827690258,0.9759777686035687,0.9734377200165989,0.9732630437721667,0.9751528401473344,0.0016757117251913216
4.588622999191284,0.4063860858418242,0.058298254013061525,0.016732539044181337,20,1,2,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",-1039148353.5914941,-1400029581.2533355,-1698739356.128594,-622824324.1547747,-693992743.7641048,-1090946871.7784607,410935082.7458104,85,-141141355.128953,-130956086.56016326,-134172802.39655863,-160116118.0031241,-160791114.0439776,-145435495.22655532,12698479.268502722,0.8472576340322431,0.7348461673651543,0.766881128229923,0.8836721356423995,0.8618739128782196,0.8189061956295879,0.057649547718187824,86,0.9754703498199334,0.9786172159724614,0.9761575037483919,0.9738095295379162,0.9740611219509241,0.9756231442059254,0.0017321930422052457
1.291012954711914,0.16064124316086817,0.01783761978149414,0.0019381362469234416,20,1,5,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",-1023364516.8093066,-1400780302.0516818,-1688378116.3475363,-640148659.2727829,-709878435.7625756,-1092510006.0487766,401474329.33814687,89,-204427829.6096991,-201581703.45095015,-178515166.10437685,-224134831.1316241,-228694773.25956824,-207470860.7112437,17947238.42666506,0.8495776690549882,0.7347039871572604,0.7683030064710937,0.8804363870893414,0.8587121673172078,0.8183466434179782,0.05649840404187469,95,0.9644714822043853,0.9670853173608334,0.9682778692650459,0.9633378778633491,0.9631068801947692,0.9652558853776766,0.00206840385012045
2.6024160385131836,0.2112744610502286,0.0424837589263916,0.01256238595189841,20,1,5,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-1018947428.103038,-1392980255.2097125,-1677064256.8009927,-638484327.7132896,-696448174.8629216,-1084784888.5379908,400025848.93600494,75,-195364903.00734222,-189237678.49436027,-179767119.020364,-223972689.43455914,-234485121.47126147,-204565502.28557742,21006549.202920675,0.8502269282077869,0.736181250454103,0.7698556132105208,0.8807472422187738,0.8613852059098481,0.8196792480002065,0.05631368889882717,78,0.9660465727861665,0.9691008756033749,0.9680553973320353,0.9633643996612831,0.9621727792214796,0.965748004920868,0.002650236108651591
4.1976038932800295,0.19745831189408405,0.05352287292480469,0.006801741055987208,20,1,5,300,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",-1046522681.8420957,-1385943685.2818592,-1703331862.7408857,-628495801.8765714,-699803795.598692,-1092819565.468021,407639146.54341286,90,-191875781.99289998,-184370140.09725147,-174761927.38111958,-222344906.1156374,-227800908.7880716,-200230732.874996,21067391.47964751,0.8461736960742732,0.7375139176419656,0.7662508961956845,0.8826128467457693,0.8607173332753553,0.8186537379866096,0.056475109576439066,89,0.966652964285256,0.9698956574651809,0.9689448194858974,0.963630658995225,0.9632510787200198,0.9664750357903158,0.0026950518079766742
1.229525899887085,0.14190222782608422,0.022480106353759764,0.007127205490375207,20,1,10,100,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-1134206147.100646,-1267839835.7913904,-1748622240.1383004,-653910284.2877799,-704582889.4931093,-1101832279.3622453,401343997.31091046,101,-296729597.13207644,-315654790.815099,-257867629.12474617,-342885940.4901712,-342020192.04916614,-311031629.9222518,31709054.933317307,0.8332852765396092,0.7598817938359045,0.7600356745121251,0.8778660628646777,0.8597661453190619,0.8181669906142757,0.04959726916735075,97,0.9484299041264567,0.9484592247939825,0.9541769429347813,0.9439135534369099,0.9448251844970837,0.9479609619578427,0.003614449007408138
2.4754809856414797,0.2686884070705989,0.03877687454223633,0.010087242601280539,20,1,10,200,"{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-1087195965.679256,-1286531841.492423,-1719970502.5768297,-657233675.6294707,-709695863.2713479,-1092125569.7298656,391762887.2505662,86,-292830686.13532585,-305784648.0945922,-260635147.10796663,-343426126.35087276,-338739608.9213494,-308283243.32202137,30587507.278763033,0.8401952103426698,0.756341685099899,0.7639675671303101,0.8772453372407579,0.8587485049072705,0.8192996609441814,0.04975114873928591,79,0.9491075150417418,0.950070842364859,0.9536851552105734,0.9438251943010203,0.9453544093002593,0.9484086232436908,0.0035051178420833495
